entry,value, 0.888888888888889,16,set implementation over the entries of the fasthashmap,collection implementation over the values of the fasthashmap,special implementation to handle disappearing values,special implementation to handle disappearing entries,set implementation over the entries of the fasttreemap,collection implementation over the values of the fasttreemap,gets the value associated with the key,returns the entry associated with the given key,returns the value associated with the given key,returns the entry associated with the given key,return the value for the newest mapping,return the entry for the oldest mapping,return the value for the oldest mapping,return the entry for the oldest mapping,return the entry for the newest mapping,return the value for the newest mapping,return the value for the oldest mapping,return the entry for the newest mapping,the last returned value,the current last returned entry,the last returned entry,the last returned value,convenience method for getting an iterator over the values,convenience method for getting an iterator over the entries,gets the entry mapped to the key specified,gets the value mapped to the specified multi-key,gets the entry mapped to the key specified,gets the value mapped to the key specified,view of the values,view of the entries,returns a set view of this maps entries,returns a collection view of this maps values
list,cache, 0.8,8,gets the current size of the list,gets the maximum size of the cache,the size of the list,gets the maximum size of the cache,the size of the list,the maximum size of the cache,the size of the list,sets the maximum size of the cache,the size of the list,the size of the cache,the size of the cache,or greater than the size of the list,the size of the cache,the current size of the list,the size of the cache,gets the current size of the list
method,predicate, 0.75,1,this method returns false,then this predicate returns false
hard,weak, 0.875,4,constant indicating that hard references should be used,constant indicating that weak references should be used,constant indicating that hard references should be used,constant indicating that weak references should be used,constant indicating that weak references should be used,constant indicating that hard references should be used,constant indicating that weak references should be used,constant indicating that hard references should be used
first,given, 0.714285714285714,1,gets the first key in the map,looks up the given key in the given map
growth,synchronized, 0.857142857142857,1,factory method to create a growth list,factory method to create a synchronized list
next element,specified key, 0.714285714285714,2,gets the index of the next element,gets the last index of the specified key,gets the index of the next element,gets the index of the specified key
set,remove, 0.857142857142857,2,sets the value at the specified index,removes the element at the specified index,sets the element at the specified index,removes the element at the specified index
construct,create, 0.75,3,constructs a new node,creates a new node with previous,creates a new node,constructs a new node,creates a new node,constructs a new header node
value,multi-key, 0.875,2,checks if the map contains the specified value,checks whether the map contains the specified multi-key,checks whether the map contains the specified value,checks whether the map contains the specified multi-key
specify,correspond, 0.714285714285714,1,removes the specified mapping from this map,which removes the corresponding mapping from the map
int,boolean, 0.888888888888889,1,get a int associated with the given configuration key,get a boolean associated with the given configuration key
node,cursor, 0.75,1,constructs a new node,constructs a new cursor
list,full, 0.9,1,implements the abstract superclass method to return the list iterator,implements the abstract superclass method to return the full iterator
map,string, 0.833333333333333,1,converting the result into a map,converting the result into a string
current,store, 0.75,1,the number of elements currently in this buffer,returns the number of elements stored in the buffer
index,presence, 0.9,1,searches for the index of an object in the list,searches for the presence of an object in the list
closure,transformers, 0.75,1,the closure to call,the transformers to call in turn
bag,predicate, 0.8,1,gets the bag being decorated,gets the predicate being decorated
list,inverse, 0.75,1,list view of map,inverse view of this map
closure,predicate, 0.888888888888889,5,gets a closure that always throws an exception,gets a predicate that always throws an exception,validate the closures to ensure that all is well,validate the predicates to ensure that all is well,the closure to call,the predicate to call,the predicate to use,the closure to use if false,the predicate to use,the closure to use if true
blocking buffer,synchronized list, 0.714285714285714,1,factory method to create a blocking buffer,factory method to create a synchronized list
predicate,transformer, 0.875,13,predicate implementation that always throws an exception,transformer implementation that always throws an exception,gets the predicate this iterator is using,gets the transformer this iterator is using,sets the predicate this the iterator to use,sets the transformer this the iterator to use,gets a predicate that always returns true,gets a transformer that always returns null,gets a predicate that always returns false,gets a transformer that always returns null,gets a predicate that always throws an exception,gets a transformer that always throws an exception,the predicate to call,the transformer to call,gets the predicate in use,gets the transformer in use,the predicate being used,the transformer being used,the predicate being used,the transformer being used,the predicate to use,the transformer to use for the key,the predicate to use,the transformer to use for the value,the predicate to use,the transformer to use
values,list, 0.75,1,creates a values iterator,creates a list iterator for the sublist
last pos,position one, 0.714285714285714,1,remove element at last pos in array,remove element at position one in array
unmodifiable,called, 0.75,1,the list is unmodifiable,the underlying list is called
unmodifiable,empty, 0.75,1,the list is unmodifiable,in cases where the list is empty
representation,version, 0.714285714285714,1,returns a string representation of this heap,returns a string version of this map in standard format
heap,object, 0.714285714285714,1,returns a string representation of this heap,return a string representation of this object
least,greatest, 0.875,1,find the least node from a given node,find the greatest node from a given node
map,collection, 0.888888888888889,12,write the map out using a custom routine,write the collection out using a custom routine,read the map in using a custom routine,read the collection in using a custom routine,collectionmutator to handle changes to the collection,subclasses could override to handle changes to the map,add an additional map to the composite,add an additional collection to this composite,it is normally created to decorate an empty map,it is normally created to decorate an empty collection,the map to decorate,the collection to decorate,instead it simply returns the value from the wrapped collection,instead it simply returns the setcollection from the wrapped map,instead it simply returns the inverse from the wrapped map,instead it simply returns the value from the wrapped collection,gets the map being decorated,gets the collection being decorated,gets the maximum size of the map the bound,gets the maximum size of the collection the bound,an empty unmodifiable map,an empty unmodifiable collection,gets the map being decorated,the collection being decorated
list,collection, 0.9,11,read the list in using a custom routine,read the collection in using a custom routine,write the list out using a custom routine,write the collection out using a custom routine,adds an object to the list,adds an object to the collection,the list to base the iterator on,the collection to base the iterator on,resets the iterator back to the start of the list,resets the iterator back to the start of the collection,gets the size of the list underlying the iterator,gets the size of the collection underlying the iterator,factory method to create a synchronized list,factory method to create a synchronized collection,it is normally created to decorate an empty list,it is normally created to decorate an empty collection,gets the list being decorated,gets the collection being decorated,an empty unmodifiable list,an empty unmodifiable collection,gets the list being decorated,the collection being decorated
pair,key, 0.75,1,gets a debugging string view of the pair,gets a debugging string version of the key
last,next, 0.857142857142857,2,the last node returned by the iterator,the next node to be returned by the iterator,gets the next node,gets the last node returned
list,treebidimap, 0.8,1,constructs a new empty list,constructs a new empty treebidimap
duplicate values,removal operations, 0.8,1,override if your collection class does not support duplicate values,override if your collection class does not support removal operations
default,specified, 0.888888888888889,1,constructs an unboundedfifobuffer with the default number of elements,constructs an unboundedfifobuffer with the specified number of elements
int,long, 0.888888888888889,1,get a int associated with the given configuration key,get a long associated with the given configuration key
put adding,removal operations, 0.8,1,override if your collection class does not support put adding,override if your collection class does not support removal operations
makefullmap,makeemptymap, 0.888888888888889,1,create canonical objects with this code map map makefullmap,create canonical objects with this code map map makeemptymap
error,warning, 0.875,1,used to display errors while accessingmutating the bean,used to display warnings while accessingmutating the bean
red,black, 0.857142857142857,9,make this node red,make this node black,make this node red,make this node black,make this node red,make this node black,make this node red,make this node black,force a node if it exists red,force a node if it exists black,is this node red,is this node black,is this node red,is this node black,is this node red,is this node black,is this node red,is this node black
iteratorchain,filterlistiterator, 0.75,1,tests the iteratorchain class,tests the filterlistiterator class
double,number, 0.833333333333333,1,converting the result into a double,converting the result into a number
keyset view,maximum size, 0.714285714285714,2,gets the keyset view of the map,gets the maximum size of the map,gets the keyset view of the map,gets the maximum size of the map the bound
byte,string, 0.888888888888889,2,converting the result into a byte,converting the result into a string,get a byte associated with the given configuration key,get a string associated with the given configuration key
type,value, 0.8,2,the type to compare to,the value to compare to,the value to compare to,gets the type to compare to
noderemoved,nodeinserted, 0.857142857142857,1,as the noderemoved method updates the iterator,as the nodeinserted method updates the iterator state
buffer,collections, 0.8,1,gets the buffer being decorated,gets the collections being decorated
defaultmapentry,defaultkeyvalue, 0.75,1,test the defaultmapentry class,test the defaultkeyvalue class
defaultkeyvalue,arraylistiterator, 0.75,2,test the defaultkeyvalue class,test the arraylistiterator class,test the defaultkeyvalue class,test the arraylistiterator class with primitives
sets,remove, 0.714285714285714,1,sets the element at the specified index,remove the element at the specified position in the list
full,empty, 0.888888888888889,2,returns a confirmed full collection,returns a confirmed empty collection,test that the full list iterator contract is correct,test that the empty list iterator contract is correct
previous element,specified key, 0.714285714285714,2,gets the index of the previous element,gets the last index of the specified key,gets the index of the specified key,gets the index of the previous element
key,decorated, 0.75,1,gets the key set,gets the decorated set
returned,unmodifiable, 0.75,1,the list is returned,the list is unmodifiable
array,tests, 0.75,1,returns an object array,returns an empty collection for object tests
comparator,transformer, 0.75,3,the comparator to use,the transformer to use for the key,the comparator to use,the transformer to use for the value,the comparator to use,the transformer to use
short,boolean, 0.888888888888889,2,converting the result into a short,converting the result into a boolean,get a short associated with the given configuration key,get a boolean associated with the given configuration key
read,write, 0.75,6,read the map in using a custom routine,write the map out using a custom routine,read the buffer in using a custom routine,write the buffer out using a custom routine,read the set in using a custom routine,write the set out using a custom routine,read the collection in using a custom routine,write the collection out using a custom routine,read the list in using a custom routine,write the list out using a custom routine,read the bag in using a custom routine,write the bag out using a custom routine
getbeta,getalpha, 0.8,1,if map getbeta null total++,if map getalpha null total++
hash code,equals definition, 0.777777777777778,1,this hash code is compatible with the set interface,this equals definition is compatible with the set interface
loopingiterator,objectarraylistiterator, 0.75,1,tests the loopingiterator class,tests the objectarraylistiterator class
predicate,dummyvalue, 0.75,1,the predicate to use,the dummyvalue to use
put changing,duplicate values, 0.8,1,override if your collection class does not support put changing,override if your collection class does not support duplicate values
buffer,iteration, 0.857142857142857,4,gets the next value from the buffer,gets the next object from the iteration,the next object in the iteration,returns the next object in the buffer,gets the next object from the iteration,removes the next object from the buffer,gets the next object from the iteration,gets and removes the next object from the buffer
float,number, 0.833333333333333,1,converting the result into a float,converting the result into a number
fasttreemap,fasthashmap, 0.875,5,collection implementation over the values of the fasttreemap,collection implementation over the values of the fasthashmap,set implementation over the keys of the fasthashmap,set implementation over the entries of the fasttreemap,set implementation over the keys of the fasttreemap,set implementation over the keys of the fasthashmap,set implementation over the entries of the fasttreemap,set implementation over the entries of the fasthashmap,set implementation over the keys of the fasttreemap,set implementation over the entries of the fasthashmap
predicate,transformers, 0.75,1,the predicate to call,the transformers to call in turn
empty,non-empty, 0.888888888888889,1,check putall ok adding empty map to empty map,check putall ok adding non-empty map to empty map
entry,sorted, 0.75,1,gets the entry set,gets the sorted set being decorated
transformer,closures, 0.75,1,the transformer to call,the closures to call in turn
bag,list, 0.888888888888889,14,read the bag in using a custom routine,read the list in using a custom routine,write the bag out using a custom routine,write the list out using a custom routine,adds a new element to the bag,adds a new element to the list,factory method to create a synchronized bag,factory method to create a synchronized list,removes all the nodes from the list,removes all copies of the specified object from the bag,removes the specified node from the list,removes all copies of the specified object from the bag,it is normally created to decorate an empty bag,it is normally created to decorate an empty list,gets the decorated bag,gets the decorated list,gets the bag being decorated,gets the list being decorated,an empty unmodifiable bag,an empty unmodifiable list,return the number of elements in this list,returns the number of elements in this bag,the current size of the list,the current total size of the bag,the current total size of the bag,gets the current size of the list,the size of the list,the current total size of the bag
new,old, 0.857142857142857,9,return the key for the newest mapping,return the entry for the oldest mapping,return the key for the newest mapping,return the value for the oldest mapping,return the key for the oldest mapping,return the key for the newest mapping,return the value for the newest mapping,return the entry for the oldest mapping,return the entry for the newest mapping,return the entry for the oldest mapping,return the value for the oldest mapping,return the value for the newest mapping,return the key for the oldest mapping,return the value for the newest mapping,return the value for the oldest mapping,return the entry for the newest mapping,return the key for the oldest mapping,return the entry for the newest mapping
defaultmapentry,arraylistiterator, 0.75,2,test the defaultmapentry class,test the arraylistiterator class,test the defaultmapentry class,test the arraylistiterator class with primitives
call,decorate, 0.75,1,the predicate to call,the predicate to decorate
small,large, 0.714285714285714,1,everything to the nodes left is smaller,everything to the nodes right is larger
comparator,collections, 0.75,1,the comparator being decorated,gets the collections being decorated
object,comparator, 0.888888888888889,1,implement this method to return the object to test,implement this method to return the comparator to test
makefulllist,makeemptylist, 0.888888888888889,1,create canonical objects with this code list list makefulllist,create canonical objects with this code list list makeemptylist
hard,soft, 0.875,4,constant indicating that hard references should be used,constant indicating that soft references should be used,constant indicating that hard references should be used,constant indicating that soft references should be used,constant indicating that soft references should be used,constant indicating that hard references should be used,constant indicating that soft references should be used,constant indicating that hard references should be used
iterator,listiterator, 0.9,3,test cursors remain valid when list modified by std iterator,test cursors remain valid when list modified by std listiterator,gets an immutable iterator operating on the elements a,gets an immutable listiterator operating on the elements a,test remove for an immutable iterator,test remove for an immutable listiterator
dummyvalue,closure, 0.75,2,the dummyvalue to use,the closure to use if false,the dummyvalue to use,the closure to use if true
get,find, 0.714285714285714,1,gets the next object from the iteration,finds the next object in the iteration given an iterator
key,index, 0.714285714285714,1,gets the index of the specified key,get the opposite index of the specified index
next,previous, 0.875,23,returns in the index of the next element,returns the index of the previous element,gets the index of the next element,returns the index of the previous element,returns the index of the previous element,gets the index of the next element to be returned,gets the index of the previous element,returns in the index of the next element,gets the index of the next element,gets the index of the previous element,gets the index of the previous element,gets the index of the next element to be returned,or the next node if that is null,or the previous node if that is null,next should throw a nosuchelementexception,previous should throw a nosuchelementexception,do next after remove,do previous after remove,sets the next node,sets the previous node,gets the next key in sequence,gets the previous key in sequence,gets the next key after the one specified,gets the previous key before the one specified,gets the next key after the key specified,gets the previous key before the key specified,gets the next element,gets the previous element,gets the previous element,gets and removes the next element pop,gets the previous element,gets the next element of the iteration,gets the previous element,gets the next element from the array,gets the next element,gets the previous element from the array,gets the next element,gets the previous element from the collection,gets the next element from the array,gets the previous element from the array,gets the next node,gets the previous node,gets the next element from the array,gets the previous element from the collection,added should not be next,added should be previous
array,collection, 0.857142857142857,4,gets the previous element from the array,gets the previous element from the collection,if the array of predicates is empty,if the collection of predicates is empty,gets the next element from the array,gets the previous element from the collection,if the array is size one,if the collection is size one
list,collections, 0.8,1,gets the list being decorated,gets the collections being decorated
uniquefilteriterator,objectarraylistiterator, 0.75,1,tests the uniquefilteriterator class,tests the objectarraylistiterator class
capacity,comparator, 0.875,2,construct an empty list with the specified capacity,construct an empty map with the specified comparator,construct an empty map with the specified capacity,construct an empty map with the specified comparator
values view,maximum size, 0.714285714285714,2,gets the values view of the map,gets the maximum size of the map,gets the values view of the map,gets the maximum size of the map the bound
map,iterator, 0.833333333333333,4,gets the map being decorated,gets the iterator being decorated,gets the map as a string,gets the iterator as a string,gets the map being decorated,the iterator being decorated,the iterator being decorated,gets the map being decorated
size,emptiness, 0.833333333333333,1,failed remove should not affect size,failed remove should not affect emptiness
default,predicate, 0.75,1,default implementation returns true,predicate implementation that always returns true
node,element, 0.888888888888889,6,gets the previous node,gets the previous element,gets the previous node,gets the index of the previous element,the index of the next node to be returned,gets the index of the next element to be returned,gets the next node,gets the index of the next element,gets the next node,gets the next element,removes all the nodes from the list,removes all of the elements from this list
map,double, 0.833333333333333,1,converting the result into a map,converting the result into a double
null keys,removal operations, 0.8,1,override if your collection class does not support null keys,override if your collection class does not support removal operations
tailset,headset, 0.9,1,tailset is synchronized on the same lock as the parent,headset is synchronized on the same lock as the parent
collection,composite, 0.714285714285714,1,collectionmutator to handle changes to the collection,pluggable strategy to handle changes to the composite
bag,collections, 0.8,1,gets the bag being decorated,gets the collections being decorated
closureutils,transformerutils, 0.875,1,tests the org apache commons collections closureutils class,tests the org apache commons collections transformerutils class
null values,removal operations, 0.8,1,override if your collection class does not support null values,override if your collection class does not support removal operations
cache,bag, 0.8,1,the size of the cache,the current total size of the bag
construct,insert, 0.75,1,constructs a new node,inserts a new node into the list
back,forward, 0.8,1,walk all the way back,walk all the way forward
last pos,position two, 0.714285714285714,1,remove element at last pos in array,remove element at position two in array
byte,boolean, 0.888888888888889,2,converting the result into a byte,converting the result into a boolean,get a byte associated with the given configuration key,get a boolean associated with the given configuration key
value,setcollection, 0.8,1,instead it simply returns the value from the wrapped collection,instead it simply returns the setcollection from the wrapped map
be,contain, 0.75,1,there can be at most one such mapping,the map can contain at most one such mapping
given,forward, 0.8,1,sorting in the given order,sorting in the forward order
short,double, 0.888888888888889,2,converting the result into a short,converting the result into a double,get a short associated with the given configuration key,get a double associated with the given configuration key
float,boolean, 0.888888888888889,2,converting the result into a float,converting the result into a boolean,get a float associated with the given configuration key,get a boolean associated with the given configuration key
values,keyset, 0.875,3,gets the values view of the map,gets the keyset view of the map,gets the unmodifiable values view of the map,gets the unmodifiable keyset view of the map,gets a keyset view of the map,gets a values view of the map
fixed size,lazily instantiating, 0.75,1,factory method to create a fixed size list,factory method to create a lazily instantiating list
array,list, 0.714285714285714,1,returns the next element in the array,the next element is the previous in the list
index,multi-key, 0.714285714285714,1,gets the value at the specified index,gets the value mapped to the specified multi-key
map,object, 0.714285714285714,1,serializes this map to the given stream,writes this object to the given output stream
decorated,wrapped, 0.75,7,the iterator being decorated,the list iterator being wrapped,the iterator being decorated,the list iterator being wrapped,the iterator being wrapped,the underlying iterator being decorated,the iterator being wrapped,the iterator being decorated,the iterator being wrapped,gets the iterator being decorated,the iterator being wrapped,the iterator being decorated,the list being wrapped,gets the list being decorated
arraylistiterator,unmodifiablemapentry, 0.75,2,test the arraylistiterator class,test the unmodifiablemapentry class,test the unmodifiablemapentry class,test the arraylistiterator class with primitives
iteratorchain,loopinglistiterator, 0.75,1,tests the iteratorchain class,tests the loopinglistiterator class
nodecachinglinkedlist,abstractorderedbidimapdecorator, 0.75,1,test class for nodecachinglinkedlist,test class for abstractorderedbidimapdecorator
right,treelist, 0.75,1,system out print right,system out print treelist
closures,transformers, 0.833333333333333,3,create a new closure that calls two closures,create a new transformer that calls two transformers,the closures to call in turn,the transformers to call in turn,the matching closures to call,the matching transformers to call
entryset,valuesset, 0.8,1,store the entryset once created,store the valuesset once created
pare,rig, 0.8,4,set this nodes parent node,set this nodes right node,set this nodes right node,set this nodes parent node,set this nodes right node,set this nodes parent node,set this nodes right node,set this nodes parent node
setvalue,getvalue, 0.8,1,setvalue should throw an illegalstateexception,getvalue should throw an illegalstateexception
beanmap,circularfifobuffer, 0.75,1,test cases for beanmap,test cases for circularfifobuffer
boundedfifobuffer,unboundedfifobuffer, 0.75,1,test cases for boundedfifobuffer,test cases for unboundedfifobuffer
iterator,enumeration, 0.888888888888889,4,returns the next element from the iterator,returns the next object from the enumeration,sets the underlying iterator,sets the underlying enumeration,returns true if the underlying iterator has more elements,returns true if the underlying enumeration has more elements,returns the underlying iterator,returns the underlying enumeration
tail,iterator, 0.75,1,the current tail index,the current iterator index
iterator,collection, 0.8,6,gets the iterator being decorated,gets the collection being decorated,the iterator being decorated,the collection being decorated,the collection being decorated,gets the iterator being decorated,the iterator being decorated,the collection being decorated,the iterator being decorated,gets the collection being decorated,the iterator being decorated,gets the collection being decorated
put adding,duplicate values, 0.8,1,override if your collection class does not support put adding,override if your collection class does not support duplicate values
null values,put changing, 0.8,1,override if your collection class does not support null values,override if your collection class does not support put changing
one,first, 0.75,1,should contain one element,asserttrueset should contain first element
shallow copy,new instance, 0.714285714285714,1,creates a shallow copy of this object,creates a new instance of this object
cloned,resized, 0.75,1,the map is cloned,the map is resized
left,right, 0.9,16,the left nodes descendants is the next smaller node,the right nodes descendants is the next larger node,everything to the nodes left is smaller,everything to the nodes right is larger,get a nodes left child mind you,get a nodes right child mind you,the largest node in the subtree on that ancestors left,the largest node in the subtree on that ancestors right,is null or one whose left child is our ancestor,is null or one whose right child is our ancestor,system out print left,system out print right,is this node its parents left child mind you,is this node its parents right child mind you,were not the non-existent parents left child,were not the non-existent parents right child,sets the left field to the node,sets the right field to the node,gets the leftmost child of this node,gets the rightmost child of this node,gets the left node,gets the right node,so delete from the left,so delete from the right,get the left node,get the right node,get the left node,get the right node,get the left node,get the right node,get the left node,get the right node
key,one, 0.875,2,gets the previous key before the key specified,gets the previous key before the one specified,gets the next key after the key specified,gets the next key after the one specified
list,heap, 0.8,2,return the number of elements in this list,the number of elements currently in this heap,the elements in this heap,return the number of elements in this list
key,value, 0.9,31,set implementation over the keys of the fasthashmap,collection implementation over the values of the fasthashmap,special implementation to handle disappearing keys,special implementation to handle disappearing values,set implementation over the keys of the fasttreemap,collection implementation over the values of the fasttreemap,check a key for validity non-null and implements comparable,check a value for validity non-null and implements comparable,the reference type for keys,the reference type for values,asserttruemap should be empty after purge of weak keys,asserttruemap should be empty after purge of weak values,return the key for the newest mapping,return the value for the newest mapping,return the key for the newest mapping,return the value for the oldest mapping,return the key for the oldest mapping,return the value for the newest mapping,return the key for the oldest mapping,return the value for the oldest mapping,the last returned key,the last returned value,gets the key at the specified index,sets the value at the specified index,gets the key at the specified index,gets the value at the specified index,checks if the map contains the specified value,checks whether the map contains the specified key,checks if the map contains the specified key,checks if the map contains the specified value,checks whether the map contains the specified key,checks whether the map contains the specified value,checks if the map contains the specified key,checks whether the map contains the specified value,override if your collection class does not support null keys,override if your collection class does not support null values,gets the key from the entry,gets the value from the map entry,gets the key from the entry,gets the value from the entry,gets the key from the map entry,gets the value from the map entry,gets the value from the entry,gets the key from the map entry,returns a set view of this maps keys,returns a collection view of this maps values,view of the keys,view of the values,compares the specified key to the stored key,compares the specified value to the stored value,compares the specified key to the stored key,compares the specified value to the stored value,gets the key from the pair,gets the value from the pair,the transformer to use for the key,the transformer to use for the value,asserttrueiterator should skip gcd keys,asserttrueiterator should skip gcd values,compares two keys for equals,compares two values for equals,the key predicate to use,the value predicate to use
entry,decorated, 0.75,1,gets the entry set,gets the decorated set
entries,bidimap, 0.75,1,view of the entries,constructs a new view of the bidimap
loopingiterator,loopinglistiterator, 0.75,1,tests the loopingiterator class,tests the loopinglistiterator class
parent,grandparent, 0.833333333333333,1,get a nodes parent mind you,get a nodes grandparent mind you
list,comparator, 0.75,1,gets the list being decorated,the comparator being decorated
isempty,containsall, 0.875,1,make sure calls to isempty dont change anything,make sure calls to containsall dont change anything
map,short, 0.833333333333333,1,converting the result into a map,converting the result into a short
map,buffer, 0.888888888888889,8,write the map out using a custom routine,write the buffer out using a custom routine,read the map in using a custom routine,read the buffer in using a custom routine,gets the next value from the buffer,gets the value of this entry direct from the map,it is normally created to decorate an empty map,it is normally created to decorate an empty buffer,gets the map being decorated,gets the buffer being decorated,an empty unmodifiable map,an empty unmodifiable buffer,returns the number of elements in this buffer,returns the number of key-value mappings in this map,capacity of the buffer,calculates the new capacity of the map
comparator,closure, 0.75,2,the comparator to use,the closure to use if false,the comparator to use,the closure to use if true
predicateutils,transformerutils, 0.875,1,tests the org apache commons collections predicateutils class,tests the org apache commons collections transformerutils class
loopinglistiterator,objectarraylistiterator, 0.75,1,tests the loopinglistiterator class,tests the objectarraylistiterator class
random,reversed, 0.8,1,test sorting a random list,test sorting a reversed list
values view,current size, 0.714285714285714,1,gets the values view of the map,gets the current size of the map
pair,entry, 0.833333333333333,3,gets the value from the pair,gets the value from the entry,gets the key from the pair,gets the key from the entry,gets a string version of the entry,gets a debugging string view of the pair
key,entry, 0.888888888888889,18,set implementation over the keys of the fasthashmap,set implementation over the entries of the fasthashmap,set implementation over the keys of the fasthashmap,set implementation over the entries of the fasttreemap,set implementation over the keys of the fasttreemap,set implementation over the entries of the fasthashmap,set implementation over the keys of the fasttreemap,set implementation over the entries of the fasttreemap,special implementation to handle disappearing keys,special implementation to handle disappearing entries,key set of map created by reset,entry set of map created by reset,creates an key set iterator,creates an entry set iterator,return the key for the newest mapping,return the entry for the oldest mapping,return the key for the newest mapping,return the entry for the newest mapping,return the key for the oldest mapping,return the entry for the oldest mapping,return the key for the oldest mapping,return the entry for the newest mapping,the last returned key,the current last returned entry,the last returned key,the last returned entry,view of the keys,view of the entries,returns a set view of this maps keys,returns a set view of this maps entries,gets the key set,gets the entry set,gets a string version of the entry,gets a debugging string version of the key,may be null if key set is never accessed,may be null if entry set is never accessed
byte,short, 0.888888888888889,2,converting the result into a byte,converting the result into a short,get a byte associated with the given configuration key,get a short associated with the given configuration key
sum,type, 0.714285714285714,1,returns the sum of the given lists,returns the type of the property with the given name
true,false, 0.9,10,the closure to use if true,the closure to use if false,gets the closure called when true,gets the closure called when false,predicate implementation that returns true if the input is null,predicate implementation that returns false if the input is null,predicate implementation that always returns true,predicate implementation that always returns false,this implementation returns true,this implementation returns false,factory to create the null true predicate,factory to create the null false predicate,gets a predicate that always returns true,gets a predicate that always returns false,constant true first reference,constant false first reference,evaluates the predicate returning true always,evaluates the predicate returning false always,then this predicate returns true,then this predicate returns false
empty,valid, 0.75,1,checks whether the map is empty or not,checks whether the index is valid or not
